flight_date,lat,lon,mpf,ocf,sif,mean_probability_per_img
2022-07-30,81.10772,2.5648878,0.1778911466312108,0.3993576388888888,0.6006423611111111,0.8866354823112488
2022-07-30,81.1074,2.566733,0.1662013132787069,0.3813194444444444,0.6186805555555556,0.8959237933158875
2022-07-30,81.1071,2.5685966,0.1761166515176731,0.3219357638888889,0.6780642361111111,0.912988781929016
2022-07-30,81.1068,2.5704443,0.1807678534406393,0.3091536458333333,0.6908463541666666,0.9144459962844848
2022-07-30,81.1065,2.5722737,0.1841044961605379,0.3364322916666666,0.6635677083333333,0.9139270186424256
2022-07-30,81.10619,2.5740747,0.2266726863450801,0.3174392361111111,0.6825607638888889,0.917788565158844
2022-07-30,81.105896,2.5758588,0.2166995823485608,0.3297092013888889,0.6702907986111111,0.9142309427261353
2022-07-30,81.10559,2.5776277,0.2137763077563014,0.3530685763888889,0.6469314236111111,0.907929003238678
2022-07-30,81.105286,2.5793815,0.2133428943244894,0.3463020833333333,0.6536979166666667,0.9158246517181396
2022-07-30,81.10499,2.5811076,0.2009676364825106,0.3361545138888889,0.6638454861111112,0.9178038835525512
2022-07-30,81.10469,2.5828183,0.1748589846897663,0.4021223958333333,0.5978776041666667,0.9018123149871826
2022-07-30,81.10439,2.5844939,0.1641869670903604,0.4232682291666667,0.5767317708333334,0.8952944874763489
2022-07-30,81.104095,2.5861435,0.1744090251233903,0.4152126736111111,0.5847873263888889,0.893496572971344
2022-07-30,81.1038,2.5877638,0.1920423482448909,0.3998177083333333,0.6001822916666667,0.8922824859619141
2022-07-30,81.1035,2.5893576,0.1693009613817826,0.4406380208333333,0.5593619791666666,0.886053204536438
2022-07-30,81.10321,2.5909286,0.1762708478977329,0.4350303819444444,0.5649696180555556,0.8817439079284668
2022-07-30,81.10291,2.5924687,0.1643153332917628,0.4431597222222222,0.5568402777777778,0.8791002631187439
2022-07-30,81.102615,2.5939717,0.1841004833316524,0.4405512152777778,0.5594487847222223,0.875758707523346
2022-07-30,81.10231,2.5954423,0.1894439856867602,0.43234375,0.56765625,0.8926754593849182
2022-07-30,81.10201,2.5968878,0.1912000552490427,0.4343793402777778,0.5656206597222222,0.892035186290741
2022-07-30,81.10171,2.5983129,0.1868663834145482,0.4575651041666667,0.5424348958333334,0.8841638565063477
2022-07-30,81.1014,2.5997262,0.1739649178255373,0.4506944444444444,0.5493055555555556,0.8820152878761292
2022-07-30,81.1011,2.60113,0.172070843637092,0.4366015625,0.5633984375,0.8926271796226501
2022-07-30,81.10079,2.6025224,0.1607992750477844,0.4300390625,0.5699609375,0.8941704630851746
2022-07-30,81.10048,2.603903,0.1648990254509049,0.445078125,0.554921875,0.8808185458183289
2022-07-30,81.100174,2.6052713,0.1760013368109793,0.4025998263888889,0.5974001736111111,0.8968886733055115
2022-07-30,81.09986,2.60663,0.2020431109255035,0.3244574652777778,0.6755425347222223,0.9147461652755736
2022-07-30,81.099556,2.6080132,0.2356458295922371,0.3474088541666666,0.6525911458333333,0.9181498289108276
2022-07-30,81.09926,2.609469,0.2630552123301034,0.3325954861111111,0.6674045138888889,0.91984760761261
2022-07-30,81.098976,2.6110353,0.2752243964295482,0.3017534722222222,0.6982465277777777,0.9228392839431764
2022-07-30,81.09872,2.6127245,0.2778286024341154,0.3120789930555555,0.6879210069444445,0.91569846868515
2022-07-30,81.09848,2.61453,0.2585786899395799,0.3211588541666667,0.6788411458333333,0.9125719666481018
2022-07-30,81.09827,2.6164408,0.2300009770941221,0.3781163194444444,0.6218836805555555,0.906403422355652
2022-07-30,81.098076,2.6184452,0.2183075712398293,0.3988237847222222,0.6011762152777778,0.8971043825149536
2022-07-30,81.09791,2.6205304,0.2040246262093227,0.3831380208333333,0.6168619791666666,0.8907302021980286
2022-07-30,81.09776,2.6226869,0.195523504506271,0.4023567708333333,0.5976432291666667,0.882849395275116
2022-07-30,81.09765,2.624906,0.2066590126291619,0.4102604166666667,0.5897395833333333,0.8930394649505615
2022-07-30,81.09756,2.627177,0.1929661624611602,0.3644314236111111,0.6355685763888889,0.8990603089332581
2022-07-30,81.09749,2.62949,0.1890217024917675,0.3304340277777777,0.6695659722222222,0.9061267971992492
2022-07-30,81.09744,2.6318305,0.1749338498740299,0.3143489583333333,0.6856510416666667,0.9051781296730042
2022-07-30,81.09743,2.6341856,0.1659211927582534,0.3071614583333333,0.6928385416666667,0.9045045971870422
2022-07-30,81.09743,2.6365478,0.1552974382653824,0.3326258680555555,0.6673741319444444,0.9036898612976074
2022-07-30,81.097435,2.63891,0.170105635250113,0.3664322916666667,0.6335677083333333,0.91349458694458
2022-07-30,81.09744,2.6412723,0.1699584380504173,0.3765581597222222,0.6234418402777778,0.9028066396713256
2022-07-30,81.09744,2.6436298,0.1843953820433525,0.3950998263888889,0.6049001736111111,0.8887649774551392
2022-07-30,81.09742,2.645969,0.2128221817235095,0.3331597222222222,0.6668402777777778,0.9020360708236694
2022-07-30,81.09737,2.6482663,0.2127338147535229,0.3076041666666667,0.6923958333333333,0.9106638431549072
2022-07-30,81.09728,2.6504958,0.2295996395550281,0.3160460069444444,0.6839539930555556,0.9121713042259216
2022-07-30,81.09717,2.6526306,0.2251816463950177,0.3476909722222222,0.6523090277777778,0.9108827114105223
2022-07-30,81.09702,2.6546524,0.2135749991498622,0.3618272569444444,0.6381727430555556,0.9051396250724792
2022-07-30,81.09685,2.6565573,0.2069814997804128,0.3675,0.6325,0.896811842918396
2022-07-30,81.09664,2.658332,0.213584372377854,0.4103211805555555,0.5896788194444444,0.8895478844642639
2022-07-30,81.09642,2.6599686,0.2111486858224338,0.4083289930555555,0.5916710069444444,0.8852421641349792
2022-07-30,81.096176,2.6614707,0.2080298492526965,0.3927821180555556,0.6072178819444445,0.8955977559089661
2022-07-30,81.09592,2.6628654,0.2007849819817303,0.3785243055555555,0.6214756944444444,0.9029852747917176
2022-07-30,81.09565,2.6641948,0.1855135180555847,0.3801692708333333,0.6198307291666667,0.902679979801178
2022-07-30,81.09538,2.665502,0.1831420007917208,0.3860069444444444,0.6139930555555555,0.9075031876564026
2022-07-30,81.095116,2.6668172,0.182978147621947,0.3584635416666666,0.6415364583333333,0.9198649525642396
2022-07-30,81.09484,2.6681473,0.1935994293310852,0.3307074652777778,0.6692925347222223,0.9263026714324952
2022-07-30,81.09456,2.6694694,0.1900266202453636,0.3168446180555556,0.6831553819444445,0.9252145886421204
2022-07-30,81.09428,2.6707544,0.1863725926396745,0.3171440972222222,0.6828559027777777,0.9227119088172911
2022-07-30,81.09398,2.671993,0.1816528166047562,0.3199739583333333,0.6800260416666667,0.9195631742477416
2022-07-30,81.09368,2.6731849,0.1839391389144925,0.3501822916666666,0.6498177083333333,0.9194570779800416
2022-07-30,81.093376,2.6743302,0.1613416301587744,0.3778298611111111,0.6221701388888888,0.9178608059883118
2022-07-30,81.09307,2.6754315,0.1773656284118804,0.3758723958333333,0.6241276041666667,0.9208773970603944
2022-07-30,81.092766,2.676499,0.1778768042175375,0.3561935763888889,0.6438064236111111,0.923399806022644
2022-07-30,81.09245,2.6775396,0.1876788541712061,0.402421875,0.597578125,0.9150564670562744
2022-07-30,81.09213,2.6785583,0.1861807204847624,0.4133723958333333,0.5866276041666667,0.909680962562561
2022-07-30,81.09182,2.6795478,0.1872046101037126,0.4095095486111111,0.5904904513888889,0.907481014728546
