flight_date,lat,lon,mpf,ocf,sif,mean_probability_per_img
2022-07-19,81.0228,8.230144,0.0725041140084426,0.3327126736111111,0.6672873263888889,0.8869376182556152
2022-07-19,81.023,8.227865,0.0667992099721397,0.3363454861111111,0.6636545138888889,0.8874183893203735
2022-07-19,81.0232,8.225545,0.0734598239052821,0.3350130208333333,0.6649869791666667,0.8852089047431946
2022-07-19,81.0234,8.223234,0.0676293086519957,0.3369184027777778,0.6630815972222223,0.886696994304657
2022-07-19,81.0236,8.220929,0.0700757205825862,0.3333723958333333,0.6666276041666667,0.8868404030799866
2022-07-19,81.023796,8.218631,0.0641591764214046,0.3355555555555555,0.6644444444444444,0.885932981967926
2022-07-19,81.023994,8.216342,0.0679345882505933,0.3324869791666666,0.6675130208333333,0.8864202499389648
2022-07-19,81.024185,8.214059,0.061016926981137,0.33640625,0.66359375,0.8862603306770325
2022-07-19,81.02438,8.211783,0.058620442100729,0.3349696180555555,0.6650303819444444,0.8886234760284424
2022-07-19,81.02458,8.209514,0.0611004416509857,0.3287890625,0.6712109375,0.8869261741638184
2022-07-19,81.02477,8.20725,0.0624005872996451,0.3260112847222222,0.6739887152777778,0.8880370855331421
2022-07-19,81.02497,8.204996,0.0617284749778292,0.3295008680555555,0.6704991319444444,0.886504054069519
2022-07-19,81.02516,8.202745,0.0663274235892781,0.3304470486111111,0.6695529513888889,0.8822622895240784
2022-07-19,81.02536,8.200502,0.0640126873159206,0.3294921875,0.6705078125,0.8832260370254517
2022-07-19,81.02555,8.198268,0.0685832369416321,0.3320920138888888,0.6679079861111111,0.8828963041305542
2022-07-19,81.02574,8.196038,0.0695171157100091,0.3330729166666666,0.6669270833333333,0.8828729391098022
2022-07-19,81.02593,8.193818,0.0746575342465753,0.3282986111111111,0.6717013888888889,0.8821213841438293
2022-07-19,81.02612,8.191606,0.081806411111547,0.3362760416666667,0.6637239583333333,0.8790304660797119
2022-07-19,81.02631,8.189398,0.0808327069512075,0.3359592013888889,0.6640407986111111,0.8798788189888
2022-07-19,81.026505,8.187199,0.0729772781127405,0.3406076388888889,0.6593923611111111,0.8787662982940674
2022-07-19,81.026695,8.185007,0.0707348455655195,0.3354730902777778,0.6645269097222222,0.8784390687942505
2022-07-19,81.02688,8.182821,0.0654576200089138,0.3377951388888889,0.6622048611111111,0.8793750405311584
2022-07-19,81.02707,8.180643,0.0641560602388329,0.3374175347222222,0.6625824652777778,0.879187285900116
2022-07-19,81.02725,8.178473,0.0678200241097318,0.3339192708333333,0.6660807291666667,0.8812357187271118
2022-07-19,81.027435,8.17631,0.0746236698676356,0.3310763888888889,0.6689236111111111,0.8782975077629089
2022-07-19,81.02762,8.174152,0.0729460192964458,0.3315190972222222,0.6684809027777778,0.8792984485626221
2022-07-19,81.0278,8.172004,0.0751709020898512,0.3327126736111111,0.6672873263888889,0.8788625001907349
2022-07-19,81.027985,8.169863,0.0776719300535038,0.3348090277777777,0.6651909722222222,0.8770884275436401
2022-07-19,81.02817,8.167728,0.0733384212963868,0.3346223958333333,0.6653776041666667,0.878347635269165
2022-07-19,81.02835,8.165606,0.0762493025187184,0.3310503472222222,0.6689496527777777,0.8782353401184082
2022-07-19,81.02853,8.16349,0.0780129370151062,0.3337109375,0.6662890625,0.8750920295715332
2022-07-19,81.02871,8.1613865,0.0792491502996653,0.3308506944444444,0.6691493055555555,0.8780652284622192
2022-07-19,81.028885,8.159294,0.0716491661519456,0.3394704861111111,0.6605295138888889,0.8771449327468872
2022-07-19,81.02907,8.157209,0.075471820776367,0.3323828125,0.6676171875,0.8813232183456421
2022-07-19,81.02924,8.155136,0.074784276126558,0.3345442708333333,0.6654557291666666,0.877317488193512
2022-07-19,81.02942,8.153062,0.0797741954563078,0.3395529513888889,0.6604470486111111,0.8717593550682068
2022-07-19,81.02959,8.1509695,0.0783028041312974,0.3393923611111111,0.6606076388888888,0.8764765858650208
2022-07-19,81.02975,8.148851,0.0813115222145077,0.3311154513888888,0.6688845486111111,0.8740336298942566
2022-07-19,81.02989,8.146694,0.0882494993141731,0.3260112847222222,0.6739887152777778,0.8693788647651672
2022-07-19,81.03002,8.144491,0.0994902420540589,0.3299175347222222,0.6700824652777778,0.8674744367599487
2022-07-19,81.03013,8.142242,0.0882215743440233,0.330078125,0.669921875,0.8672985434532166
2022-07-19,81.03021,8.13995,0.0899007283411751,0.3367491319444444,0.6632508680555556,0.8629193902015686
2022-07-19,81.030266,8.137628,0.100290317518439,0.3362152777777777,0.6637847222222222,0.8591391444206238
2022-07-19,81.0303,8.135299,0.0827961864211888,0.3394401041666666,0.6605598958333333,0.8596065044403076
2022-07-19,81.03029,8.132977,0.0883360915286483,0.3338454861111111,0.6661545138888889,0.8603465557098389
2022-07-19,81.03026,8.130683,0.0972884703513176,0.3275564236111111,0.6724435763888889,0.861594021320343
2022-07-19,81.0302,8.128434,0.1105697606762191,0.3211848958333333,0.6788151041666667,0.858826220035553
2022-07-19,81.03011,8.126251,0.0961496049712647,0.3308767361111111,0.6691232638888889,0.8613132834434509
2022-07-19,81.03,8.124153,0.0973711552410264,0.3357942708333333,0.6642057291666666,0.8603579998016357
2022-07-19,81.029854,8.122158,0.0975671615584213,0.3325911458333333,0.6674088541666666,0.8644527196884155
2022-07-19,81.02969,8.120284,0.0792743489728933,0.3401519097222222,0.6598480902777778,0.8705447912216187
2022-07-19,81.02951,8.118529,0.0805271151378669,0.3369965277777778,0.6630034722222222,0.8746771216392517
2022-07-19,81.02931,8.116886,0.0826673098736619,0.3342100694444444,0.6657899305555556,0.8738024234771729
2022-07-19,81.029106,8.115341,0.0829507553462821,0.336328125,0.663671875,0.8739743232727051
2022-07-19,81.02889,8.113878,0.0774448619506616,0.3358289930555556,0.6641710069444444,0.8762966394424438
2022-07-19,81.02867,8.112478,0.0837073285618956,0.3365711805555555,0.6634288194444444,0.8753592371940613
2022-07-19,81.02844,8.111122,0.0818136917217983,0.3321440972222222,0.6678559027777777,0.8782011866569519
2022-07-19,81.02822,8.109789,0.0896790923824959,0.3305121527777778,0.6694878472222222,0.8779348134994507
2022-07-19,81.028,8.108458,0.0836481555501115,0.3267621527777777,0.6732378472222222,0.8830428123474121
2022-07-19,81.02778,8.107103,0.0830667224564678,0.3257595486111111,0.6742404513888889,0.8831133246421814
2022-07-19,81.027565,8.105708,0.0796413671116466,0.3227560763888888,0.6772439236111111,0.8830944299697876
2022-07-19,81.02737,8.104255,0.075179934850065,0.3258072916666666,0.6741927083333333,0.8829190135002136
2022-07-19,81.027176,8.102728,0.0727308873796743,0.3232161458333333,0.6767838541666666,0.8832871913909912
2022-07-19,81.027,8.101114,0.0684381126142738,0.3291536458333333,0.6708463541666667,0.8828296661376953
2022-07-19,81.02684,8.099419,0.06727332444599,0.3260546875,0.6739453125,0.8815257549285889
2022-07-19,81.02671,8.097653,0.068383579217447,0.3233506944444444,0.6766493055555556,0.8836372494697571
2022-07-19,81.026596,8.09583,0.0704188161343715,0.3260807291666667,0.6739192708333334,0.8819460868835449
2022-07-19,81.02651,8.093964,0.0694252400460476,0.3251258680555555,0.6748741319444445,0.8837186098098755
2022-07-19,81.02645,8.09207,0.0683752955006394,0.3280295138888889,0.6719704861111111,0.8838403820991516
2022-07-19,81.02642,8.09016,0.063754039045721,0.3270442708333333,0.6729557291666667,0.8880260586738586
2022-07-19,81.02641,8.088254,0.0663983643880321,0.3270442708333333,0.6729557291666667,0.8864240050315857
2022-07-19,81.02644,8.086369,0.0663997031843711,0.3215017361111111,0.6784982638888889,0.8894463181495667
2022-07-19,81.0265,8.084527,0.0636623702227508,0.3248480902777778,0.6751519097222223,0.8873993158340454
2022-07-19,81.02658,8.082747,0.0588662417107901,0.3245486111111111,0.6754513888888889,0.8887705206871033
2022-07-19,81.02669,8.081052,0.0559780353095169,0.3202473958333333,0.6797526041666667,0.8893880248069763
2022-07-19,81.02682,8.079454,0.0551816270046725,0.3209765625,0.6790234375,0.8905367851257324
2022-07-19,81.02697,8.0779505,0.0522953508180882,0.3171961805555555,0.6828038194444445,0.8938184380531311
2022-07-19,81.02713,8.076534,0.0511598650477479,0.3168880208333333,0.6831119791666667,0.8939297795295715
2022-07-19,81.027306,8.07519,0.053968736926178,0.3152864583333333,0.6847135416666666,0.891200840473175
2022-07-19,81.0275,8.073895,0.0515989015856143,0.3140364583333333,0.6859635416666666,0.8917239904403687
2022-07-19,81.02769,8.072632,0.0509374743449678,0.3127126736111111,0.6872873263888889,0.8912052512168884
2022-07-19,81.027885,8.071375,0.0519915771368588,0.3136241319444444,0.6863758680555555,0.8904247879981995
2022-07-19,81.02809,8.070104,0.0566999187734795,0.3160416666666666,0.6839583333333333,0.8893711566925049
2022-07-19,81.0283,8.068792,0.0682999678632866,0.3112109375,0.6887890625,0.8907910585403442
2022-07-19,81.0285,8.067441,0.0561754520969603,0.3118967013888888,0.6881032986111111,0.8923461437225342
2022-07-19,81.02871,8.066049,0.0598177728352626,0.3130902777777777,0.6869097222222222,0.8898418545722961
2022-07-19,81.028915,8.064613,0.0572808353823884,0.3133550347222222,0.6866449652777777,0.8902122378349304
2022-07-19,81.02913,8.063142,0.0550847190231281,0.3122178819444444,0.6877821180555556,0.8910137414932251
2022-07-19,81.02935,8.061625,0.0594889861118176,0.3174652777777778,0.6825347222222222,0.8877844214439392
2022-07-19,81.029564,8.060043,0.0612417440611273,0.3172265625,0.6827734375,0.8864057064056396
2022-07-19,81.02978,8.0583935,0.0596613418530351,0.3207465277777778,0.6792534722222222,0.8843178749084473
2022-07-19,81.02999,8.056686,0.0626225591956923,0.3204991319444444,0.6795008680555555,0.882956326007843
2022-07-19,81.030205,8.054925,0.0698445622391231,0.32203125,0.67796875,0.8785814046859741
2022-07-19,81.03042,8.053114,0.0835042915300598,0.3208723958333333,0.6791276041666666,0.8744218349456787
2022-07-19,81.03063,8.051259,0.0810807287423003,0.3341362847222222,0.6658637152777778,0.8729677796363831
2022-07-19,81.030846,8.049361,0.0938867438867438,0.3255208333333333,0.6744791666666666,0.8741247057914734
2022-07-19,81.03106,8.047422,0.0831499672560576,0.3372395833333333,0.6627604166666666,0.8715540766716003
